-3.9623067849945746	-1.7535788022071441
-3.8859817404081514	-1.4790569406877743
-3.8028873537483827	-1.5221440432285152
-3.7911969109626598	-1.381425792984401
-3.6552338640168243	-0.9472527284437059
-3.572624426889997	-0.7712458308629409
-3.5275887704567976	-0.959574993647362
-3.4627430594983197	-0.8834066437437011
-3.379144190108288	-0.5925975392295624
-3.2737978553046654	-0.5357889458081511
-3.154351389016871	-0.29527614467856667
-3.113866783110439	-0.42176234928770456
-3.0221039636718334	-0.2985374619718075
-2.9681143027216597	-0.38931470190144724
-2.864126661773234	-0.6943769864871505
-2.799576634550061	-0.755572772817538
-2.727341242718285	-0.40204820329006563
-2.623825357017244	-0.7380767121095262
-2.584299024944668	-0.6891864805264221
-2.493432854335708	-0.7134509575923881
-2.386034187850713	-0.8139044361206511
-2.2959572922722353	-0.7635385593920642
-2.249373476869335	-0.936463930868816
-2.106076195176061	-0.9334560621360191
-2.038708689170117	-0.8132990216897787
-1.9955238215525073	-0.9640442249600825
-1.9361947778401627	-1.0136675749904434
-1.8442551082603411	-0.6189901040117851
-1.7652872311344796	-0.8798770511402285
-1.6295847035029285	-1.0364908888708417
-1.612843409594195	-1.144465082038681
-1.5077407844242035	-0.8796623868251842
-1.3885686418816758	-1.330840323748077
-1.3356896868437271	-0.9212235337914236
-1.2268812923750971	-0.783846322457657
-1.1490049617945444	-1.0586096091414414
-1.065475461797355	-0.9044005789782349
-1.0355053041822204	-0.7616813064747316
-0.9344598146586304	-0.6247045773662544
-0.8218649566531332	-0.564856305499805
-0.7688726341021036	-0.5746494869338101
-0.6754712702099617	-0.8915261387867568
-0.6185576626097541	-0.6866785354789758
-0.5529559931487636	-0.8736607807626493
-0.4114755055260135	-0.41401604039348716
-0.33612289574185655	-0.21467014252398087
-0.26504016324516855	-0.20313237453567873
-0.23670514058675635	-0.4439878184853106
-0.12967732927163775	0.02756457979714691
-0.07773781050371636	-0.02914333668647197
0.04094665389447901	0.4369843133513695
0.13732422541994585	0.38016687433583907
0.18723119407328037	0.25580909129919294
0.2632265770414329	0.23513921550015085
0.3291312845601203	0.20304584565691525
0.43609265738942815	0.4823952828440921
0.5418068615393511	0.6947369001893334
0.6318005292087834	0.4373855188294823
0.6756569303232188	0.7772486310632252
0.7840335738906825	0.519506364598653
0.8221971651234709	0.5864964930492813
0.954573850049208	0.7303345626009963
1.0128760200275706	0.5039526650033808
1.0948711654588674	0.8900865230962349
1.158283475757087	1.1070347311158502
1.2868966641720698	1.1662118606314429
1.3609970793254866	1.1403112907144932
1.3738752625616182	1.0576599864736635
1.509066440276925	0.7838892567953406
1.5473352670161025	0.7464546225375932
1.6336996922829639	0.7057836211585202
1.7137065860789908	1.1318550994624987
1.8442696505572556	0.6773518536303964
1.936163609244639	1.2295334225784096
1.982827290520434	1.1228830209523089
2.075577381029126	0.8063415561810869
2.1694471794857058	0.9145411023574518
2.2028537990336625	0.7782394821648381
2.2957784258958505	0.9110400880000815
2.3526253668356816	0.6570874777978643
2.4545736121855795	0.8031971567042594
2.5525260214843803	0.9924187517880598
2.590100925588567	0.8196218384149848
2.729445417415318	0.45201934102478925
2.7608339963420163	0.5616822274146528
2.860201270470973	0.6276841997273813
2.943750332607086	0.4396999757468515
3.0222635850932966	0.31308389041868945
3.1093302610891023	0.4824906916644039
3.2000398987149286	0.7220819904839841
3.248975190351099	0.09099669503802654
3.350094339946177	0.5442271734172056
3.4479442837710543	0.48261337810096616
3.5333778084335306	0.4656252250613928
3.608946022842489	1.0268069020703257
3.7005301325464632	1.1515448494987708
3.7224398170553625	1.3566101160323054
3.8454963609015027	1.7080025653049817
3.957993435347258	1.7308922863711598
3.9837268281955542	1.14566026306571
